mibig_name,filename,accession,completeness,kingdom,mibig
BGC0000552,smb_ab.fasta,AB179778.1,Unknown,bacteria,RiPP
BGC0001148,BGC0001148.fasta,AB896796.1,Unknown,bacteria,NRP__RiPP
BGC0002414,BGC0002414.fasta,JAFCAF010000006.1,Unknown,bacteria,NRP
BGC0001820,BGC0001821_verticillins.fasta,KY359203.1,Unknown,fungi,NRP
BGC0000691,BGC0000691.fna,Y18523.4,Unknown,bacteria,Saccharide
BGC0000430,BGC0000430.fasta,CP007203.2,complete,bacteria,NRP__Polyketide
BGC0002253,BGC0002253.fasta,MT457560.1,Unknown,fungi,Polyketide
BGC0000179,etnangien.fasta,AM746676.1,complete,bacteria,Polyketide
BGC0001419,BGC0001419.fasta,KX622589.1,complete,bacteria,NRP__Polyketide
BGC0000427,BGC0000427.fna,CP000117.1,complete,bacteria,NRP
BGC0000398,orfamide.fasta,JQ309921.1,complete,bacteria,NRP
BGC0002709,BGC0002709.fna,CM000574.1,Unknown,fungi,Polyketide
BGC0001082,BGC0001082.fna,HM171111.1,complete,fungi,Terpene
BGC0001502,BGC0001502_amonabactin.fasta,CP000462.1,Unknown,bacteria,NRP
BGC0000602,subtilosin.fasta,AJ430547.1,Unknown,bacteria,RiPP
BGC0002487,BGC0002487.fna,BA000017.4,Unknown,bacteria,Other
BGC0002690,BGC0002690.fna,RQIV01000011.1,Unknown,bacteria,Other
BGC0002169,BGC0002169.fna,KV878980.1,Unknown,fungi,NRP__Polyketide
BGC0000055,erythromycin.fasta,AM420293.1,complete,bacteria,Polyketide__Saccharide
BGC0000360,FN821996.1.fasta,FN821996.1,Unknown,bacteria,NRP
BGC0000932,BGC0000932.fna,CP002977.1,Unknown,bacteria,Other
BGC0002466,BGC0002466.fna,CP022438.1,Unknown,bacteria,NRP
BGC0001430,BGC0001430.fasta,KX622600.1,complete,bacteria,NRP__Polyketide
BGC0002067,BGC0002067.fna,KB644415.1,complete,fungi,NRP__Polyketide
BGC0001134,BGC0001134.fasta,NC_005126.1,complete,bacteria,Other
BGC0001931,BGC0001931.fna,LY609824.1,Unknown,bacteria,Polyketide
BGC0000201,BGC0000201.fasta,KJ396772.1,complete,bacteria,Polyketide__Saccharide
BGC0001524,BGC0001524_barnesin_A.fasta,CP003333.1,Unknown,bacteria,NRP__Polyketide
BGC0000334,BGC0000334.fasta,QEPI01000018.1,Unknown,fungi,NRP
BGC0002425,MZ182273.1.fasta,MZ182273.1,Unknown,bacteria,RiPP
BGC0001281,BGC0001281.fasta,NC_026500.1,Unknown,fungi,Polyketide
BGC0001952,BGC0001952.fasta,MH325199.1,Unknown,bacteria,NRP
BGC0001128,BGC0001128.fasta,BX470251.1,Unknown,bacteria,NRP
BGC0000882,Mildiomycin.fasta,JN999998.1,Unknown,bacteria,Other
BGC0001965,BGC0001965.fna,MH924838.1,Unknown,bacteria,Other
BGC0000213,BGC0000213.fasta,KF850685.1,complete,bacteria,Polyketide
BGC0000523,lactocin_S.fasta,Z54312.2,Unknown,bacteria,RiPP
BGC0001669,BGC0001669_microvionin.fasta,MG673929.1,Unknown,bacteria,RiPP
BGC0000872,A-90289.fasta,AB530986.1,Unknown,bacteria,Other
BGC0002672,MW386996.1.fasta,MW386996.1,Unknown,bacteria,Polyketide
BGC0000486,butyrivibriocin_AR10.fasta,AF076529.2,Unknown,bacteria,RiPP
BGC0001911,BGC0001911.fna,LC064029.1,Unknown,bacteria,Terpene
BGC0000042,cremimycin.fasta,AB818354.1,Unknown,bacteria,Polyketide
BGC0000863,BGC0000863.fasta,DQ469875.1,Unknown,bacteria,Other
BGC0000744,BGC0000744.fasta,AF363055.1,Unknown,bacteria,Saccharide
BGC0000970,chondrochlorens.fasta,AM988861.1,complete,bacteria,NRP__Polyketide
BGC0000978,cylindrospermopsin.fasta,EU140798.1,complete,bacteria,Alkaloid__NRP__Polyketide
BGC0000633,BGC0000633.fna,AB070934.1,Unknown,bacteria,Terpene
BGC0002028,BGC0002028.fna,MK240316.1,Unknown,bacteria,Polyketide
BGC0000157,tautomycetin.fasta,DQ983361.1,Unknown,bacteria,Polyketide
BGC0001476,BGC0001476.fna,MG266907.1,complete,bacteria,Other
BGC0000019,BGC0000019.fasta,EU232693.1,Unknown,bacteria,Polyketide
BGC0001709,BGC0001709.fasta,MG742725.1,Unknown,bacteria,Polyketide
BGC0000392,platinum_mirubactin.fasta,CP001630.1,Unknown,bacteria,NRP
BGC0001307,chaxapeptin.fasta,KT305743.1,Unknown,bacteria,RiPP
BGC0000831,BGC0000831.fasta,GQ266676.1,Unknown,bacteria,Alkaloid
BGC0000336,BGC0000336.fasta,AY787762.1,Unknown,bacteria,NRP
BGC0001198,BGC0001198.fna,CP000875.1,Unknown,bacteria,Terpene
BGC0001609,BGC0001609_gliovirin.fasta,ABDF02000047.1,Unknown,fungi,NRP
BGC0002522,BGC0002522.fasta,MT577358.1,Unknown,bacteria,NRP
BGC0001366,BGC0001366.fasta,KU243130.1,Unknown,bacteria,Polyketide
BGC0001437,Obafluorin.fasta,KX931446.1,complete,bacteria,NRP
BGC0000876,BGC0000876.fna,AJ250581.1,Unknown,bacteria,Other
BGC0000780,BGC0000780.fna,AB353134.1,Unknown,bacteria,Saccharide
BGC0000698,hygromycin_A.fasta,DQ314862.1,Unknown,bacteria,Saccharide
BGC0000490,garvicin_ML.fasta,AMQS01000001.1,Unknown,bacteria,RiPP
BGC0001957,MH534949.1.fasta,MH534949.1,Unknown,bacteria,Polyketide
BGC0002614,BGC0002614.fna,LC600199.1,Unknown,fungi,NRP__Polyketide
BGC0001276,BGC0001276.fasta,D85860.2,Unknown,fungi,Polyketide
BGC0001492,BGC0001492_abyssomicins_M_X.fasta,KY432814.1,Unknown,bacteria,Polyketide
BGC0000274,tetarimycin.fasta,JX843821.1,complete,bacteria,Polyketide
BGC0000753,BGC0000753.fna,AY534317.1,Unknown,bacteria,Saccharide
BGC0001145,BGC0001145.fasta,AORZ01000028.1,Unknown,bacteria,RiPP
BGC0000408,BGC0000408.fasta,EU371992.1,Unknown,bacteria,NRP
BGC0001387,BGC0001387.fna,KU881767.1,Unknown,bacteria,Other
BGC0001616,BGC0001616.fna,LC331673.1,Unknown,fungi,NRP__Polyketide
BGC0002148,BGC0002148.fna,CP080598.1,complete,bacteria,Alkaloid
BGC0000372,BGC0000372.fasta,CM000171.1,Unknown,fungi,NRP
BGC0000041,BGC0000041.fasta,AF098795.1,Unknown,bacteria,Polyketide
BGC0000069,gephyronic_acid.fasta,KF479198.1,Unknown,bacteria,Polyketide
BGC0001349,heronamide.fasta,KP742963.1,Unknown,bacteria,NRP__Polyketide
BGC0001645,BGC0001645_lagmysin.fasta,NZ_KL591029.1,Unknown,bacteria,RiPP
BGC0002146,BGC0002146.fna,MW322046.1,Unknown,fungi,NRP
BGC0001383,BGC0001383.fasta,KF815729.1,Unknown,bacteria,Polyketide
BGC0001399,BGC0001399.fasta,BN001302.1,Unknown,fungi,NRP
BGC0000145,salinosporamide_A.fasta,EF397502.1,Unknown,bacteria,NRP__Polyketide
BGC0001286,BGC0001286.fna,KT852988.1,Unknown,fungi,Other
BGC0002556,MK410434.1.fasta,MK410434.1,Unknown,bacteria,Alkaloid
BGC0002498,MT994315.1.fasta,MT994315.1,Unknown,bacteria,Other
BGC0000388,mannopeptimycin.fasta,AY735112.1,Unknown,bacteria,NRP
BGC0000467,BGC0000467.fasta,Y12527.1,Unknown,bacteria,NRP
BGC0001809,BGC0001809.fna,NC_017203.1,Unknown,bacteria,Other
BGC0002076,BGC0002076.fna,VDDB01000004.1,complete,bacteria,Other
BGC0000054,BGC0000054.fasta,AY623658.2,Unknown,bacteria,Polyketide
BGC0001304,BGC0001304.fasta,EQ963475.1,Unknown,fungi,Polyketide
BGC0001469,BGC0001469_marthiapeptide_A.fasta,LMPN02000037.1,complete,bacteria,NRP
BGC0001623,BGC0001623_ishigamide.fasta,LC269948.1,Unknown,bacteria,NRP__Polyketide
BGC0002729,BGC0002729.fna,CM002236.1,Unknown,fungi,Polyketide
BGC0001042,sanglifehrin_A.fasta,FJ809786.1,Unknown,bacteria,NRP__Polyketide
BGC0000599,thuricin_CD.fasta,HQ446454.1,Unknown,bacteria,RiPP
BGC0000913,BGC0000913.fna,EU606203.1,Unknown,bacteria,Other
BGC0001976,BGC0001976.fna,MK400120.1,Unknown,fungi,Terpene
BGC0001132,BGC0001132.fasta,FN667742.1,complete,bacteria,NRP
BGC0002303,BGC0002303.fasta,CP011340.1,Unknown,bacteria,RiPP
BGC0002322,BGC0002322.fna,CDHL01000044.1,Unknown,bacteria,Other
BGC0001774,BGC0001774.fna,MF372757.1,Unknown,bacteria,Other
BGC0000400,paenibacterin.fasta,JX899679.1,Unknown,bacteria,NRP
BGC0001700,BGC0001700_niphimycins_C_E.fasta,MF671979.1,Unknown,bacteria,Polyketide
BGC0002106,BGC0002106.fasta,NZ_JOBS01000013.1,incomplete,bacteria,Polyketide
BGC0002637,BGC0002637.fna,QHJP01000004.1,Unknown,bacteria,NRP
BGC0002330,MN724927.1.fasta,MN724926.1,Unknown,bacteria,RiPP
BGC0000131,BGC0000131.fasta,EF140902.1,Unknown,bacteria,Polyketide
BGC0000791,BGC0000791.fna,EU076545.1,Unknown,bacteria,Saccharide
BGC0000935,esmeraldin.fasta,JF417969.1,incomplete,bacteria,Other__Polyketide
BGC0001251,BGC0001251.fasta,JN132407.1,Unknown,fungi,NRP
BGC0000712,paromomycin.fasta,AJ628955.2,Unknown,bacteria,Saccharide
BGC0000774,BGC0000774.fna,AF204145.1,complete,bacteria,Saccharide
BGC0000271,BGC0000271.fna,AB070937.1,Unknown,bacteria,Polyketide
BGC0001711,BGC0001711_occidiofungin.fasta,JPWP01000009.1,Unknown,bacteria,NRP__Polyketide
BGC0002061,BGC0002061.fasta,NC_010628.1,complete,bacteria,NRP__Polyketide
BGC0001295,BGC0001295.fna,KT381192.1,Unknown,bacteria,Other
BGC0002374,MT239445.1.fasta,MT239445.1,Unknown,bacteria,Polyketide
BGC0000378,kutznerides.fasta,EU074211.1,Unknown,bacteria,NRP
BGC0000421,BGC0000421.fasta,AY061859.1,Unknown,bacteria,NRP
BGC0001264,BGC0001280.fasta,LC011911.1,Unknown,fungi,Polyketide
BGC0002346,MK251553.1.fasta,MK251553.1,Unknown,bacteria,RiPP
BGC0001260,BGC0001260.fna,AB725916.1,Unknown,fungi,Terpene
BGC0000862,BGC0000862.fasta,U73935.1,Unknown,bacteria,Other
BGC0000109,nemadectin.fasta,AB363939.1,Unknown,bacteria,Polyketide
BGC0001142,tryptoquialanine.fasta,HQ591508.1,Unknown,fungi,NRP
BGC0002692,BGC0002692.fna,SJJY01000002.1,Unknown,bacteria,Other
BGC0000854,BGC0000854.fasta,DQ016501.2,Unknown,bacteria,Other
BGC0002018,BGC0002018.fna,NC_016111.1,Unknown,bacteria,Other
BGC0000050,BGC0000050.fasta,DQ272520.1,Unknown,bacteria,Polyketide
BGC0000291,A54145.fasta,DQ118863.1,Unknown,bacteria,NRP
BGC0002409,BGC0002409.fna,JADBID010000001.1,Unknown,bacteria,NRP
BGC0002645,BGC0002645.fna,AE004091.2,Unknown,bacteria,Other
BGC0002235,BGC0002235.fna,CM001232.1,Unknown,fungi,NRP__Polyketide
BGC0001790,Sulfazecin.fasta,KX757706.1,Unknown,bacteria,NRP
BGC0001600,BGC0001600_fusarielin_H.fasta,HG970332.2,Unknown,fungi,Polyketide
BGC0002353,BGC0002353.fasta,CP058905.1,Unknown,bacteria,RiPP
BGC0000898,BGC0000898.fasta,AF079762.1,complete,bacteria,Saccharide
BGC0001144,neosartoricin.fasta,GG698521.1,Unknown,fungi,Polyketide
BGC0001377,BGC0001377.fasta,KT762610.1,Unknown,bacteria,Polyketide
BGC0000296,BGC0000296.fasta,HM038106.1,Unknown,bacteria,NRP
BGC0000578,BGC0000578.fasta,NZ_DS999644.1,complete,bacteria,RiPP
BGC0001683,BGC0001683.fna,ACWD01000051.1,Unknown,bacteria,Other
BGC0001131,BGC0001131_Ambactin.fasta,NITZ01000005.1,Unknown,bacteria,NRP
BGC0002682,BGC0002682.fna,AB110784.1,Unknown,bacteria,Other
BGC0001338,BGC0001338.fasta,KT781075.1,complete,fungi,Polyketide
BGC0001827,xenovulene.fasta,MG736817.1,Unknown,fungi,Polyketide
BGC0000758,BGC0000758.fna,U10927.2,complete,bacteria,Saccharide
BGC0002452,BGC0002452.fna,LC496468.1,Unknown,bacteria,Polyketide
BGC0000027,azaphilone.fasta,KC148521.1,complete,fungi,Polyketide
BGC0002578,BGC0002578.fna,FR845719.1,Unknown,bacteria,Other
BGC0002132,BGC0002132.fna,NZ_KB900627.1,complete,bacteria,Other
BGC0000176,difficidin.fasta,AJ634062.2,complete,bacteria,Polyketide
BGC0001079,BGC0001079.fna,EF397638.1,complete,bacteria,Polyketide__Terpene
BGC0002257,BGC0002257.fna,MN628571.1,Unknown,fungi,Polyketide
BGC0000259,BGC0000259.fasta,AJ833002.1,Unknown,bacteria,Polyketide
BGC0000610,nosiheptide.fasta,FJ438820.1,Unknown,bacteria,RiPP
BGC0000081,kedarcidin.fasta,JX679499.1,complete,bacteria,NRP__Polyketide
BGC0001455,BGC0001455.fna,LT989885.1,Unknown,bacteria,NRP__Polyketide
BGC0001736,BGC0001736.fna,BX470251.1,Unknown,bacteria,NRP
BGC0000799,BGC0000799.fna,U38473.1,Unknown,bacteria,Saccharide
BGC0000701,BGC0000701.fna,DQ160226.1,Unknown,bacteria,Saccharide
BGC0001216,BGC0001216.fasta,KP719128.1,Unknown,bacteria,NRP__Polyketide
BGC0000888,BGC0000888.fasta,GQ889493.1,Unknown,bacteria,Other
BGC0002671,MZ222135.1.fasta,MZ222135.1,Unknown,bacteria,Polyketide
BGC0001548,BGC0001548_citrulassin_A.fasta,LWBU01000091.1,Unknown,bacteria,RiPP
BGC0000401,paenibactin.fasta,HQ668144.1,Unknown,bacteria,NRP
BGC0001647,BGC0001647_lagunapyrone_C.fasta,LZNS01000001.1,Unknown,bacteria,Polyketide
BGC0002175,BGC0002175.fasta,BA000052.1,Unknown,fungi,Polyketide
BGC0001393,BGC0001393.fasta,FR870271.1,Unknown,bacteria,NRP
BGC0000866,BGC0000866.fna,AF153086.1,Unknown,bacteria,Other
BGC0000391,pendolmycin.fasta,JN634585.1,complete,bacteria,NRP
BGC0001135,bicornutin.fasta,JX424818.1,complete,bacteria,NRP
BGC0000056,BGC0000056.fasta,AY267372.1,Unknown,bacteria,Polyketide
BGC0001155,BGC0001155.fasta,KF366381.2,complete,bacteria,RiPP
BGC0002385,MZ150741.1.fasta,MZ150741.1,Unknown,bacteria,Polyketide
BGC0002188,BGC0002188.fna,CM003198.1,Unknown,fungi,NRP__Polyketide
BGC0000351,BGC0000351.fna,AF027770.1,Unknown,bacteria,NRP
BGC0000851,albonoursin.fasta,AY129235.1,Unknown,bacteria,Other
BGC0001597,Fluvirucin.fasta,LC095592.1,Unknown,bacteria,Polyketide
BGC0000784,BGC0000784.fna,AF498400.1,Unknown,bacteria,Saccharide
BGC0000736,BGC0000736.fna,AF170495.1,Unknown,bacteria,Saccharide
BGC0001226,BGC0001226_fixed.fasta,CP006259.1,complete,bacteria,RiPP
BGC0002199,BGC0002199.fna,MT024570.1,Unknown,fungi,Alkaloid
BGC0001126,ambiguine.fasta,KF664586.1,Unknown,bacteria,Alkaloid__Terpene
BGC0001851,BGC0001851.fna,NZ_JNZG01000006.1,complete,bacteria,Polyketide__Saccharide
BGC0000540,paenibacillin.fasta,JQ728481.1,Unknown,bacteria,RiPP
BGC0002173,BGC0002173.fna,DS499598.1,Unknown,fungi,Saccharide__Terpene
BGC0000212,cinerubin.fasta,GG770539.1,complete,bacteria,Polyketide
BGC0000732,BGC0000732.fna,AB289649.1,Unknown,bacteria,Saccharide
BGC0002725,BGC0002725.fasta,NZ_BARF01000025.1,Unknown,bacteria,RiPP
BGC0000668,welwitindolinone.fasta,KF811479.1,complete,bacteria,Alkaloid__Terpene
BGC0001793,swainsonine_Chaetothyriaceae_sp.fasta,KY365740.1,Unknown,fungi,NRP__Polyketide
BGC0000478,BGC0000478.fasta,EU290743.1,complete,bacteria,RiPP
BGC0001759,BGC0001759_rifamorpholines.fasta,MF773686.1,Unknown,bacteria,Polyketide
BGC0002654,MZ165589.1.fasta,MZ165589.1,Unknown,bacteria,NRP
BGC0002016,BGC0002016.fna,PTJS01000001.1,Unknown,bacteria,Polyketide
BGC0001592,BGC0001592_ferroverdin.fasta,MG708299.1,Unknown,bacteria,Other
BGC0001761,BGC0001761_ripostatin_B.fasta,KY646190.1,Unknown,bacteria,Polyketide
BGC0000951,pacidamycin.fasta,HM855229.1,Unknown,bacteria,NRP
BGC0002084,BGC0002084.fasta,MW201788.1,complete,bacteria,RiPP
BGC0002602,BGC0002602.fna,MH898736.1,Unknown,fungi,Alkaloid
BGC0002416,BGC0002416.fasta,KT362218.1,Unknown,bacteria,NRP__Polyketide
BGC0000768,BGC0000768.fna,AY217008.1,Unknown,bacteria,Saccharide
BGC0000694,BGC0000694.fasta,AJ781030.2,Unknown,bacteria,Saccharide
BGC0001663,BGC0001663_merocyclophane_D.fasta,KY379971.1,Unknown,bacteria,Polyketide
BGC0001937,BGC0001937.fna,MG706975.1,Unknown,bacteria,Other
BGC0000290,A47934.fasta,U82965.2,complete,bacteria,NRP
BGC0001221,BGC0001221.fna,KJ451627.1,complete,bacteria,Other
BGC0000070,griseofulvin.fasta,GU574478.1,complete,fungi,Polyketide
BGC0000238,lactonamycin.fasta,EU147298.1,Unknown,bacteria,Polyketide
BGC0001438,warkmycin.fasta,KZ195572.1,complete,bacteria,Polyketide__Saccharide
BGC0001561,BGC0001561_curacomycin.fasta,LMWJ01000028.1,incomplete,bacteria,NRP
BGC0000963,AF210249.1.fasta,AF210249.1,complete,bacteria,NRP__Polyketide__Saccharide
BGC0000072,gulmirecin.fasta,KM361622.1,Unknown,bacteria,Polyketide
BGC0000723,BGC0000723.fna,DQ223652.1,Unknown,bacteria,Other__Saccharide
BGC0000374,hormaomycin.fasta,HQ542230.1,complete,bacteria,NRP
BGC0000473,microcyclamide.fasta,AM774406.1,complete,bacteria,RiPP
BGC0000783,BGC0000783.fna,AF337647.3,Unknown,bacteria,Saccharide
BGC0002049,BGC0002049.fasta,NC_010628.1,complete,bacteria,RiPP
BGC0002039,KY682079.1.fasta,KY682079.1,Unknown,bacteria,Other
BGC0001920,BGC0001920.fasta,LC381634.1,Unknown,bacteria,RiPP
BGC0001599,BGC0001599_fragin.fasta,HG938371.2,Unknown,bacteria,NRP
BGC0001465,BGC0001465.fna,NC_015276.1,Unknown,bacteria,Other
BGC0002060,BGC0002060.fna,CP000075.1,Unknown,bacteria,Polyketide
BGC0001016,BGC0001016.fasta,AY212249.1,complete,bacteria,NRP__Polyketide
BGC0001875,BGC0001875.fna,MN095516.1,complete,bacteria,Polyketide
BGC0002344,BGC0002344.fasta,CP068985.1,Unknown,bacteria,NRP
BGC0000210,chromomycin.fasta,AJ578458.1,complete,bacteria,Polyketide__Saccharide
BGC0001904,BGC0001904.fna,KT726162.1,Unknown,bacteria,Polyketide
BGC0000734,BGC0000734.fna,AF067175.2,Unknown,bacteria,Saccharide
BGC0000144,BGC0000144.fasta,JN033543.1,complete,bacteria,Polyketide
BGC0000249,BGC0000249.fna,AF323753.1,Unknown,bacteria,Polyketide
BGC0002334,BGC0002334.fasta,AHCD03000035.1,Unknown,bacteria,Other__RiPP
BGC0001173,BGC0001173.fasta,ABRX01000001.1,complete,bacteria,RiPP
BGC0002149,BGC0002149.fna,OK546695.1,complete,fungi,NRP__Terpene
BGC0000065,BGC0000065.fasta,GU300145.1,complete,bacteria,Polyketide
BGC0001083,BGC0001083.fasta,JX186999.1,complete,bacteria,Polyketide__Terpene
BGC0001819,BGC0001819_venemycin.fasta,NZ_CP018074.1,Unknown,bacteria,Polyketide
BGC0002456,MW490597.1.fasta,MW490597.1,Unknown,bacteria,NRP__Polyketide
BGC0001408,BGC0001408.fna,AE013598.1,Unknown,bacteria,Other
BGC0001164,BGC0001164.fasta,CP002198.1,complete,bacteria,Polyketide
BGC0000687,BGC0000687.fna,AB254158.1,Unknown,fungi,Terpene
BGC0001831,BGC0001831.fna,CP000113.1,complete,bacteria,Polyketide
BGC0000972,BGC0000972.fasta,AM229678.1,complete,bacteria,NRP__Polyketide
BGC0000644,BGC0000644.fna,DQ369754.1,Unknown,bacteria,Terpene
BGC0001310,BGC0001310.fna,CM000913.1,Unknown,bacteria,Polyketide
BGC0002140,BGC0002140.fna,JAHTGP010000001.1,Unknown,bacteria,Polyketide
BGC0002653,BGC0002653.fna,CP018620.1,Unknown,bacteria,NRP
BGC0001093,BGC0001093.fasta,DQ013294.1,Unknown,bacteria,NRP__Polyketide
BGC0001924,BGC0001924.fna,LC406757.1,Unknown,fungi,Terpene
BGC0002190,BGC0002190.fasta,JPKY01000049.1,Unknown,fungi,Polyketide
BGC0001151,valclavam.fasta,JN705801.1,Unknown,bacteria,Other
BGC0000842,carbpapenem_MM_4550.fasta,KF042303.1,Unknown,bacteria,Other
BGC0001670,BGC0001670.fasta,KX263301.1,Unknown,bacteria,Polyketide
BGC0001813,BGC0001813_tyrobetaine.fasta,NZ_JOCH01000080.1,Unknown,bacteria,NRP
BGC0001758,BGC0001758_rhizomide_C.fasta,NC_014718.1,Unknown,bacteria,NRP
BGC0000797,BGC0000797.fna,U51197.1,Unknown,bacteria,Saccharide
BGC0000205,BGC0000205.fna,DQ889942.1,Unknown,bacteria,Polyketide
BGC0001287,BGC0001287.fasta,LN831790.1,Unknown,bacteria,Polyketide
BGC0002320,BGC0002320.fna,AM920435.1,Unknown,fungi,Terpene
BGC0001877,BGC0001877.fna,VOQD01000001.1,complete,bacteria,Polyketide
BGC0002713,BGC0002713.fna,CP024901.1,Unknown,bacteria,NRP
BGC0000187,asukamycin.fasta,GQ926890.1,complete,bacteria,Polyketide
BGC0001038,pyralomicin.fasta,JX424761.1,complete,bacteria,NRP__Polyketide
BGC0000614,thiostrepton.fasta,FJ652572.1,Unknown,bacteria,RiPP
BGC0001751,BGC0001751_pyxipyrrolone_B.fasta,KY765914.1,Unknown,bacteria,NRP__Polyketide
BGC0000665,BGC0000665.fna,HE815466.1,complete,bacteria,Alkaloid__Terpene
BGC0001535,BGC0001535.fna,MG324008.1,Unknown,bacteria,Other
BGC0000282,BGC0000282.fna,AP009493.1,Unknown,bacteria,Polyketide
BGC0001520,BGC0001520_aurantinins_B_D.fasta,LYMC01000002.1,Unknown,bacteria,Polyketide
BGC0000449,tridecaptin.fasta,KF111342.1,Unknown,bacteria,NRP
BGC0001483,BGC0001483.fna,KT895008.1,Unknown,bacteria,Other
BGC0000289,A40926.fasta,AJ561198.1,complete,bacteria,NRP__Saccharide
BGC0000843,BGC0000843.fna,CM000913.1,complete,bacteria,Other
BGC0000603,cyclothiazomycin.fasta,FJ472825.1,complete,bacteria,RiPP
BGC0000615,TP-1161.fasta,HM467197.1,complete,bacteria,RiPP
BGC0000547,salivaricin_9.fasta,GQ857551.1,Unknown,bacteria,RiPP
BGC0000052,eco-02301.fasta,AY899214.1,Unknown,bacteria,Polyketide
BGC0000827,BGC0000827.fasta,CP000850.1,Unknown,bacteria,Alkaloid
BGC0001838,BGC0001838.fna,JN982333.1,complete,bacteria,NRP
BGC0000365,BGC0000365.fna,AY439015.3,Unknown,bacteria,NRP
BGC0001695,Neoantimycin_A.fasta,MH128122.1,Unknown,bacteria,NRP
BGC0000949,A-500359.fasta,AB476988.1,Unknown,bacteria,NRP
BGC0000522,BGC0000522.fasta,AB740019.1,Unknown,bacteria,RiPP
BGC0002634,OL310481.1.fasta,OL310481.1,Unknown,bacteria,NRP__Other__Polyketide
BGC0001223,hydroxysporine.fasta,KP274855.1,Unknown,bacteria,Other
BGC0002746,BGC0002746.fasta,ML179655.1,Unknown,fungi,RiPP
BGC0000719,BGC0000719.fasta,AB103327.1,Unknown,bacteria,Saccharide
BGC0001578,BGC0001578_duclauxin.fasta,EQ962653.1,Unknown,fungi,Polyketide
BGC0000676,BGC0000676.fna,AB114137.1,complete,fungi,Terpene
BGC0001506,BGC0001506_anantin_B2.fasta,NZ_JOAW01000056.1,Unknown,bacteria,RiPP
BGC0001708,BGC0001708_novofumigatonin.fasta,MSZS01000014.1,Unknown,fungi,Polyketide__Terpene
BGC0000960,azinomycin_B.fasta,EU240558.1,Unknown,bacteria,NRP__Polyketide
BGC0002316,MK423958.1.fasta,MK423958.1,Unknown,bacteria,RiPP
BGC0000444,BGC0000444.fasta,AY707081.1,Unknown,bacteria,NRP
BGC0001381,BGC0001381.fasta,KP161205.1,Unknown,bacteria,Polyketide
BGC0000869,BGC0000869.fna,KC489223.1,Unknown,bacteria,Other
BGC0001205,BGC0001205.fasta,JQFY01000175.1,Unknown,fungi,Polyketide
BGC0001206,indolmycin_streptomyces.fasta,KM596502.1,Unknown,bacteria,Other
BGC0000137,BGC0000137.fasta,CP000850.1,Unknown,bacteria,Polyketide
BGC0000838,BGC0000838.fasta,CP000685.1,Unknown,bacteria,Polyketide
BGC0000147,soraphen.fasta,U24241.2,complete,bacteria,Polyketide
BGC0002154,BGC0002154.fasta,CM001232.1,Unknown,fungi,Polyketide
BGC0001370,BGC0001370.fasta,KT362047.1,Unknown,bacteria,NRP
BGC0002512,BGC0002512.fna,MT670293.1,Unknown,bacteria,NRP
BGC0000438,BGC0000438.fasta,AF286216.2,Unknown,bacteria,NRP
BGC0000737,BGC0000737.fna,AF302465.1,Unknown,bacteria,Saccharide
BGC0001764,BGC0001764_s56_p1.fasta,LC177423.1,Unknown,bacteria,NRP
BGC0000675,BGC0000675.fna,DS570654.1,Unknown,bacteria,Terpene
BGC0000181,macrolactin.fasta,AJ634061.2,complete,bacteria,Polyketide
BGC0002286,BGC0002286.fna,BX470251.1,Unknown,bacteria,NRP
BGC0001297,BGC0001297.fna,KT362217.1,Unknown,bacteria,NRP
BGC0000518,BGC0000518.fasta,GG657757.1,complete,bacteria,RiPP
BGC0001239,BGC0001239.fna,FJ430073.1,Unknown,fungi,Other
BGC0000419,BGC0000419.fasta,CP008953.1,complete,bacteria,NRP__Saccharide
BGC0002007,BGC0002007.fna,NZ_FNSO01000004.1,Unknown,bacteria,Terpene
BGC0001518,BGC0001518_astellolide.fasta,BA000051.1,Unknown,fungi,Terpene
BGC0001300,BGC0001300.fasta,KT368179.1,Unknown,bacteria,Polyketide
BGC0000532,BGC0000532.fasta,U40620.1,Unknown,bacteria,RiPP
BGC0002477,BGC0002477.fna,LIPB01000001.1,Unknown,bacteria,Polyketide
BGC0001184,BGC0001184.fna,CP000560.1,complete,bacteria,Other
BGC0001510,BGC0001510.fna,KY014292.1,Unknown,bacteria,Other
BGC0002008,BGC0002008.fna,NZ_FO704550.1,Unknown,bacteria,Other
BGC0000498,bovicin_hj50.fasta,EU497962.2,Unknown,bacteria,RiPP
BGC0002678,BGC0002678.fna,CP012982.1,Unknown,bacteria,NRP
BGC0000625,LC466032.1.fasta,AB819757.1,Unknown,bacteria,RiPP
BGC0001070,BGC0001070.fna,AM746336.1,complete,bacteria,NRP__Polyketide
BGC0001635,BGC0001635_kistamicin_A.fasta,CP017717.1,Unknown,bacteria,NRP__Polyketide
BGC0001834,MK047651.1.fasta,MK047651.1,complete,bacteria,NRP
BGC0000650,BGC0000650.fasta,DQ286432.1,Unknown,bacteria,Terpene
BGC0000892,BGC0000892.fna,CP002599.1,complete,bacteria,Other
BGC0002314,BGC0002314.fna,CP029617.1,Unknown,bacteria,NRP
BGC0002457,BGC0002457.fasta,LC593325.1,Unknown,bacteria,NRP
BGC0000859,BGC0000859.fasta,EU523735.1,Unknown,bacteria,Other
